RBD	COD_REG_RBD	COD_PRO_RBD	COD_COM_RBD	MAT_HOM_TOT	MAT_MUJ_TOT	MAT_TOTAL
22217	10	101	10106	0	0	0
22218	14	141	14106	112	100	212
22219	14	141	14106	13	9	22
22220	10	102	10209	24	17	41
22221	14	141	14108	21	23	44
22222	14	142	14202	0	0	0
22223	10	101	10101	121	71	192
22224	10	103	10301	149	182	331
22225	14	142	14201	20	10	30
22226	14	141	14101	135	153	288
22227	14	141	14103	0	0	0
22228	14	142	14201	13	8	21
22229	10	101	10101	239	184	423
22230	10	103	10301	142	112	254
22231	14	141	14101	349	384	733
22232	14	141	14104	0	0	0
22234	10	103	10302	230	235	465
22235	10	102	10201	0	0	0
22236	10	103	10301	314	338	652
22237	14	141	14101	0	0	0
22238	10	103	10301	16	11	27
22239	10	101	10101	0	0	0
22240	14	142	14202	47	45	92
22241	14	141	14101	0	0	0
22242	10	104	10401	0	0	0
22243	10	101	10101	0	0	0
22244	14	142	14204	5	2	7
22245	14	141	14104	6	5	11
22246	10	103	10301	152	181	333
22248	10	103	10303	131	88	219
22249	10	101	10101	0	0	0
22251	10	101	10101	6	3	9
22252	10	101	10101	0	0	0
22253	10	101	10102	41	39	80
22254	10	101	10101	0	0	0
22255	10	103	10301	95	69	164
22256	14	141	14101	35	13	48
22257	14	141	14104	6	16	22
22258	14	141	14106	12	12	24
22259	14	141	14101	42	40	82
22260	10	102	10209	143	123	266
22261	10	101	10108	19	15	34
22262	10	101	10106	173	252	425
22263	10	103	10301	82	43	125
22265	10	103	10301	123	80	203
22266	10	103	10301	0	0	0
22267	14	141	14106	41	24	65
22268	14	141	14104	14	14	28
22269	14	141	14108	6	6	12
22270	10	103	10301	0	154	154
22271	10	103	10301	206	357	563
22272	14	141	14101	0	0	0
22273	10	101	10106	0	0	0
22274	10	101	10108	0	0	0
22275	14	141	14101	302	227	529
22276	10	103	10301	169	252	421
22277	14	142	14201	104	79	183
22279	10	101	10109	0	0	0
22280	14	142	14202	20	19	39
22282	10	101	10101	77	34	111
22283	10	103	10301	117	83	200
22284	10	103	10305	11	14	25
22285	14	141	14104	0	0	0
22286	14	141	14101	0	0	0
22287	10	101	10101	0	0	0
22288	10	101	10101	0	0	0
22289	10	103	10303	0	0	0
22290	10	102	10201	0	0	0
22291	14	141	14107	5	2	7
22292	10	103	10306	0	2	2
22293	10	101	10105	22	8	30
22294	10	103	10301	22	5	27
22296	10	101	10101	253	234	487
22297	10	102	10201	0	0	0
22298	10	101	10101	0	0	0
22299	14	141	14104	0	0	0
22301	10	104	10401	0	0	0
22302	10	101	10101	0	0	0
22303	14	141	14101	0	0	0
22304	10	101	10101	0	0	0
22305	14	142	14201	0	0	0
22306	10	101	10101	186	165	351
22307	10	102	10208	154	162	316
22308	10	101	10101	49	14	63
22309	10	101	10106	308	326	634
22310	10	101	10106	7	10	17
22311	10	101	10101	0	0	0
22312	14	141	14105	49	51	100
22313	14	141	14107	121	120	241
22315	14	142	14201	0	0	0
22316	14	141	14105	0	0	0
22317	14	141	14107	131	83	214
22318	14	141	14107	8	16	24
22319	14	141	14101	187	145	332
22320	10	103	10301	91	52	143
22321	14	142	14201	25	12	37
22322	10	103	10303	176	169	345
22323	10	103	10303	35	27	62
22324	10	103	10301	0	0	0
22325	10	102	10205	73	43	116
22326	10	103	10301	0	0	0
22327	10	102	10208	357	359	716
22329	10	102	10202	0	0	0
22330	10	102	10208	195	201	396
22332	10	103	10301	0	0	0
22333	14	141	14101	278	197	475
22334	10	102	10205	147	170	317
22335	10	102	10202	0	0	0
22336	10	101	10101	0	0	0
22337	14	142	14202	114	122	236
22338	10	101	10105	13	4	17
22339	14	141	14101	247	215	462
22340	10	101	10105	5	5	10
22341	10	104	10401	0	0	0
22342	10	103	10301	58	48	106
22343	10	101	10102	164	160	324
22344	14	141	14101	0	0	0
22346	10	101	10106	13	12	25
22347	10	101	10101	0	0	0
22348	10	101	10108	2	5	7
22349	14	142	14202	9	6	15
22350	10	102	10208	0	0	0
22351	14	141	14101	395	601	996
22352	14	142	14204	123	114	237
22353	14	141	14108	7	7	14
22354	14	142	14201	170	216	386
22355	10	103	10301	240	253	493
22356	10	101	10101	212	156	368
22357	10	102	10203	0	0	0
22358	10	103	10303	290	260	550
22360	14	141	14103	0	0	0
22361	10	101	10101	224	208	432
22363	10	102	10201	87	32	119
22364	10	102	10202	49	31	80
22365	10	101	10101	0	0	0
22366	10	101	10101	125	105	230
22367	10	101	10101	31	26	57
22368	10	101	10101	0	0	0
22369	10	102	10202	0	0	0
22370	14	141	14101	0	0	0
22371	10	102	10201	0	0	0
22372	10	102	10201	221	189	410
22373	14	141	14106	17	18	35
22374	14	141	14101	286	258	544
22375	10	102	10202	36	25	61
22377	10	102	10201	0	0	0
22378	14	141	14101	0	0	0
22379	10	102	10203	50	20	70
22380	10	102	10208	306	271	577
22381	10	102	10201	0	0	0
22382	10	102	10202	48	27	75
22383	14	141	14106	28	14	42
22384	10	101	10101	0	0	0
22385	10	101	10101	0	0	0
22386	10	101	10101	0	0	0
22387	10	101	10109	67	50	117
22388	14	141	14101	141	108	249
22389	10	101	10108	0	0	0
22390	10	101	10108	69	59	128
22391	10	101	10101	0	0	0
22392	10	101	10101	0	0	0
22394	10	101	10101	14	8	22
22395	10	102	10208	0	0	0
22396	10	101	10107	3	6	9
22397	10	103	10301	172	270	442
22398	14	141	14101	155	103	258
22399	14	141	14104	0	0	0
22400	14	142	14202	2	6	8
22401	10	102	10202	81	61	142
22402	10	103	10301	101	52	153
22403	10	102	10201	85	119	204
22404	14	141	14101	0	0	0
22405	10	103	10301	99	72	171
22406	10	104	10401	0	0	0
22407	10	101	10107	0	0	0
22408	10	101	10102	46	43	89
22410	10	103	10301	510	538	1048
22411	10	101	10102	0	0	0
22413	10	102	10205	39	51	90
22414	14	142	14204	281	284	565
22415	14	141	14101	66	50	116
22416	10	101	10101	0	0	0
22417	10	103	10306	32	18	50
22418	10	101	10101	484	455	939
22419	10	101	10101	360	288	648
22420	10	101	10108	49	45	94
22421	14	141	14101	16	15	31
22422	10	102	10201	0	0	0
22423	10	103	10301	0	0	0
22424	10	103	10301	16	18	34
22425	10	102	10202	16	23	39
22427	10	103	10302	33	34	67
22428	14	141	14106	315	303	618
22429	14	141	14106	15	5	20
22430	10	103	10303	116	113	229
22431	10	101	10101	0	0	0
22432	10	103	10301	0	0	0
22433	10	101	10106	79	65	144
22434	10	101	10101	1223	1257	2480
22435	10	101	10105	0	0	0
22436	10	103	10301	813	912	1725
22437	10	102	10201	0	0	0
22438	10	101	10101	19	10	29
22439	10	102	10207	91	100	191
22440	10	102	10202	0	0	0
22441	10	101	10102	0	0	0
22442	14	141	14101	0	0	0
22444	10	102	10202	67	80	147
22445	14	142	14201	26	24	50
22446	14	142	14204	96	123	219
22447	10	102	10208	12	6	18
22448	14	141	14107	11	3	14
22449	14	142	14202	0	0	0
22450	10	103	10301	0	0	0
22451	10	103	10307	14	13	27
22452	14	141	14108	82	84	166
22453	14	141	14101	0	0	0
22454	10	103	10303	0	0	0
22455	14	141	14101	0	0	0
22456	10	102	10202	72	68	140
22458	14	142	14204	106	93	199
22459	14	141	14101	234	154	388
22461	10	101	10101	93	83	176
22462	14	141	14103	247	251	498
22463	10	102	10202	17	23	40
22464	10	102	10205	208	181	389
22465	10	103	10301	0	0	0
22466	10	103	10301	102	85	187
22467	10	101	10101	113	137	250
22468	10	101	10101	43	34	77
22469	10	101	10101	0	0	0
22470	10	101	10101	0	0	0
22471	14	141	14101	25	22	47
22472	10	101	10105	30	35	65
22473	10	101	10101	79	77	156
22475	10	101	10104	31	30	61
22476	14	141	14106	136	141	277
22477	10	101	10101	0	0	0
22478	10	101	10109	187	292	479
22479	10	102	10205	73	52	125
22480	10	101	10101	391	331	722
22481	10	102	10201	0	0	0
22482	10	101	10101	106	78	184
22483	14	141	14108	270	356	626
22484	10	102	10202	0	0	0
22485	10	102	10202	75	63	138
22486	14	141	14106	6	4	10
22487	10	102	10202	65	48	113
22489	10	101	10101	168	122	290
22490	14	141	14107	0	0	0
22492	14	141	14106	50	33	83
22493	10	101	10105	182	199	381
22494	10	101	10101	290	320	610
22495	14	142	14204	168	198	366
22496	14	141	14101	213	144	357
22497	14	141	14101	0	0	0
22498	10	102	10208	0	0	0
22499	10	101	10101	570	604	1174
22500	14	141	14104	0	0	0
22501	10	103	10301	0	0	0
22502	10	103	10301	0	0	0
22503	14	142	14201	46	59	105
22504	10	102	10201	236	178	414
22505	10	102	10202	43	33	76
22506	10	101	10101	412	384	796
22508	10	103	10302	0	0	0
22509	10	101	10101	139	115	254
22511	10	103	10301	0	0	0
22512	10	103	10301	0	0	0
22513	10	101	10101	0	0	0
22514	14	141	14108	30	30	60
22515	10	101	10108	0	0	0
22516	14	141	14101	366	338	704
22517	14	141	14101	17	23	40
22518	14	142	14202	0	0	0
22519	10	101	10109	406	403	809
22520	14	141	14101	32	18	50
22521	14	142	14201	75	47	122
22522	14	141	14105	16	8	24
22523	10	103	10301	31	45	76
22525	10	102	10208	22	20	42
22526	14	141	14106	6	8	14
22527	14	141	14108	397	407	804
22528	14	141	14101	0	0	0
22529	10	103	10301	147	86	233
22530	10	103	10301	0	0	0
22531	14	141	14108	135	128	263
22532	14	141	14101	265	176	441
22533	10	102	10208	100	136	236
22534	10	102	10202	0	0	0
22535	10	102	10201	306	266	572
22536	10	102	10202	136	136	272
22537	14	141	14101	7	8	15
22539	10	101	10102	150	106	256
22540	14	141	14101	181	222	403
22542	10	103	10301	177	183	360
22543	10	101	10101	292	358	650
22544	10	101	10101	215	181	396
22545	10	102	10201	101	98	199
22546	10	101	10105	113	106	219
22547	10	102	10208	56	28	84
22548	10	103	10307	6	7	13
22549	14	141	14108	65	89	154
22550	14	141	14101	16	24	40
22551	10	102	10201	82	119	201
22552	14	142	14202	72	110	182
22553	10	101	10101	354	193	547
22554	10	102	10203	299	286	585
22556	10	102	10202	16	18	34
22557	10	102	10205	0	0	0
22558	14	141	14104	160	185	345
22559	14	142	14201	55	68	123
22560	10	101	10101	457	475	932
22561	10	101	10102	159	167	326
22562	10	103	10301	0	0	0
22563	14	141	14108	0	0	0
22564	10	103	10301	245	155	400
22565	10	102	10202	307	355	662
22566	10	101	10101	153	132	285
22567	10	101	10101	0	0	0
22568	10	102	10208	0	0	0
22570	10	103	10301	0	0	0
22571	14	141	14101	47	31	78
22573	10	103	10301	60	42	102
22574	10	101	10102	48	19	67
22575	14	142	14204	52	37	89
22576	10	102	10202	0	0	0
22577	14	141	14106	16	13	29
22578	10	101	10101	47	34	81
22579	14	141	14106	36	28	64
22580	14	141	14106	23	18	41
22581	10	102	10206	76	44	120
22582	14	141	14101	0	0	0
22583	14	141	14106	9	13	22
22584	14	141	14106	27	27	54
22585	10	101	10101	27	18	45
22587	10	102	10203	0	0	0
22588	14	141	14101	187	165	352
22589	10	104	10401	2	3	5
22590	10	101	10101	0	0	0
22591	14	141	14107	14	8	22
22592	10	103	10301	11	4	15
22593	10	102	10201	18	19	37
22594	10	101	10101	0	0	0
22595	10	102	10201	9	7	16
22596	10	102	10201	129	141	270
22597	10	102	10208	70	129	199
22598	10	101	10107	0	0	0
22599	10	101	10101	39	31	70
22600	10	103	10304	0	0	0
22601	14	141	14101	16	17	33
22602	10	101	10107	191	225	416
22603	10	103	10301	34	22	56
22604	10	104	10403	37	48	85
22606	10	101	10108	21	22	43
22607	10	102	10202	0	0	0
22608	10	103	10301	251	217	468
22609	10	101	10101	244	234	478
22610	10	102	10205	135	140	275
22611	10	103	10301	0	0	0
22612	10	102	10202	116	111	227
22613	14	142	14201	15	17	32
22614	14	141	14104	40	30	70
22615	10	102	10202	29	27	56
22616	10	101	10101	107	98	205
22617	10	101	10109	27	22	49
22618	14	141	14104	45	32	77
22620	10	103	10306	23	22	45
22621	10	101	10102	179	172	351
22623	10	102	10205	141	119	260
22624	10	102	10202	34	32	66
22625	10	102	10202	0	0	0
22626	10	103	10301	255	68	323
22627	14	141	14101	87	85	172
22628	10	103	10301	64	48	112
22629	14	141	14101	342	350	692
22630	14	141	14101	26	18	44
22631	14	141	14101	0	0	0
22632	10	101	10107	0	0	0
22633	14	141	14101	271	0	271
22634	14	141	14101	257	171	428
22635	10	101	10101	0	0	0
22637	10	103	10303	149	89	238
22638	10	101	10101	275	17	292
22639	14	141	14101	16	13	29
22640	10	101	10101	20	11	31
22641	10	104	10403	203	190	393
22642	14	141	14101	0	0	0
22643	10	101	10101	76	65	141
22644	10	103	10301	0	0	0
22645	10	103	10301	0	0	0
22646	10	103	10301	46	39	85
22647	10	101	10107	65	51	116
22648	10	101	10107	66	52	118
22649	10	101	10102	28	27	55
22650	10	102	10210	28	22	50
22651	10	101	10101	0	0	0
22652	10	101	10101	0	0	0
22654	10	101	10106	44	34	78
22655	10	101	10108	146	139	285
22656	10	102	10208	17	18	35
22657	10	102	10202	71	54	125
22658	10	102	10208	109	119	228
22659	10	101	10107	0	0	0
22660	10	101	10101	0	0	0
22661	10	101	10101	90	59	149
22662	10	101	10101	0	0	0
22663	10	102	10201	83	78	161
22664	10	101	10101	119	141	260
22665	10	102	10202	16	7	23
22666	10	101	10101	17	16	33
22668	10	102	10210	29	24	53
22669	10	101	10101	0	0	0
22671	10	101	10102	44	40	84
22672	10	101	10109	242	218	460
22673	10	101	10101	0	0	0
22674	10	102	10207	81	109	190
22675	10	101	10101	0	0	0
22676	10	103	10303	39	22	61
22677	10	103	10301	44	24	68
22678	10	101	10109	0	0	0
22679	10	101	10109	20	12	32
22680	10	101	10101	37	15	52
22681	10	103	10301	0	0	0
22682	10	101	10109	39	31	70
22683	10	103	10301	0	0	0
22685	10	103	10307	23	18	41
22686	10	101	10101	222	191	413
22687	10	103	10303	53	21	74
22688	10	101	10101	356	368	724
22689	10	102	10202	0	0	0
22690	10	102	10202	11	7	18
22691	10	101	10102	176	205	381
22692	10	101	10101	404	369	773
22693	10	102	10202	0	0	0
22694	10	101	10101	0	0	0
22695	10	101	10101	0	0	0
22696	10	101	10109	0	0	0
22697	10	102	10201	28	27	55
22699	10	102	10205	30	9	39
22700	10	103	10301	68	51	119
22701	10	101	10107	24	21	45
22702	10	101	10101	392	410	802
22704	10	101	10101	92	74	166
22705	10	101	10101	0	0	0
22706	10	101	10105	35	15	50
22707	10	103	10301	144	190	334
22708	10	103	10301	10	5	15
22709	10	101	10101	26	25	51
22710	10	101	10101	51	30	81
22738	14	141	14101	53	22	75
22739	14	141	14101	75	41	116
22740	14	141	14107	0	0	0
22741	14	141	14108	28	21	49
22742	14	141	14107	45	28	73
22743	14	142	14201	120	107	227
22744	14	141	14101	67	36	103
22745	14	141	14101	2	2	4
22746	14	142	14201	0	0	0
22747	14	141	14106	87	106	193
22749	14	141	14107	34	42	76
22750	14	141	14108	0	0	0
22752	14	142	14201	97	254	351
22753	14	141	14107	23	16	39
22754	14	142	14202	46	34	80
22755	14	142	14204	202	136	338
22756	14	141	14103	45	37	82
22757	14	141	14106	29	18	47
22758	14	142	14203	261	236	497
22759	14	141	14101	239	169	408
22760	14	141	14101	80	40	120
22761	14	141	14107	6	12	18
22762	14	141	14107	48	31	79
22763	14	141	14101	28	21	49
22764	14	142	14204	0	0	0
22766	14	141	14101	88	41	129
24136	13	132	13201	0	0	0
24200	11	111	11101	0	0	0
24201	11	113	11301	125	107	232
24202	11	111	11101	0	0	0
24203	11	112	11201	125	128	253
24204	11	112	11202	74	64	138
24205	11	111	11101	0	0	0
24206	11	111	11101	669	664	1333
24207	11	112	11201	199	259	458
24209	11	112	11201	330	365	695
24210	11	112	11202	6	7	13
24212	11	111	11101	403	425	828
24213	11	112	11201	210	233	443
24214	11	111	11101	334	286	620
24215	11	111	11101	36	53	89
24216	11	114	11401	270	260	530
24217	11	111	11101	0	0	0
24218	11	112	11202	2	3	5
24219	11	111	11101	0	0	0
24220	11	111	11101	28	2	30
24221	11	111	11101	0	0	0
24222	11	111	11101	0	0	0
24223	11	112	11201	73	45	118
24224	11	111	11101	357	360	717
24226	11	111	11101	300	265	565
24227	11	111	11101	0	0	0
24228	11	111	11101	0	0	0
24229	11	112	11201	284	226	510
24230	11	112	11201	436	465	901
24231	11	111	11101	297	289	586
24232	11	111	11101	33	22	55
24233	11	111	11101	201	221	422
24234	11	111	11101	78	80	158
24235	11	112	11201	0	0	0
24236	11	111	11101	104	91	195
24237	11	111	11101	96	110	206
24238	11	111	11101	119	123	242
24240	11	111	11101	176	190	366
24241	11	112	11201	115	127	242
24243	11	111	11101	118	95	213
24244	11	111	11101	0	0	0
24300	12	124	12401	167	161	328
24301	12	121	12101	0	0	0
24302	12	121	12101	247	270	517
24303	12	121	12101	183	192	375
24305	12	121	12101	283	263	546
24307	12	121	12101	562	742	1304
24310	12	121	12101	0	0	0
24311	12	121	12101	126	123	249
24312	12	121	12101	26	17	43
24313	12	121	12101	324	316	640
24314	12	121	12101	182	213	395
24315	12	124	12401	0	0	0
24316	12	121	12101	266	233	499
24317	12	124	12401	233	193	426
24318	12	121	12101	347	345	692
24319	12	121	12101	259	287	546
24320	12	121	12101	9	4	13
24321	12	121	12101	129	89	218
24322	12	124	12401	2	1	3
24324	12	121	12101	123	94	217
24325	12	124	12402	1	7	8
24327	12	121	12101	324	413	737
24328	12	121	12101	0	0	0
24329	12	121	12101	1156	0	1156
24330	12	121	12101	78	69	147
24331	12	121	12101	36	19	55
24332	12	124	12401	74	52	126
24333	12	124	12401	21	12	33
24334	12	121	12101	7	18	25
24335	12	121	12101	93	46	139
24336	12	121	12101	46	24	70
24338	12	121	12101	233	212	445
24339	12	121	12101	55	9	64
24341	12	123	12303	2	1	3
24342	12	121	12101	35	23	58
24400	13	131	13131	109	97	206
24401	13	131	13110	194	163	357
24402	13	131	13110	0	0	0
24403	13	131	13112	307	351	658
24405	13	131	13110	165	133	298
24406	13	131	13119	116	103	219
24407	13	131	13107	360	405	765
24408	13	131	13114	0	0	0
24409	13	131	13114	290	256	546
24410	13	132	13201	529	618	1147
24411	13	131	13123	0	0	0
24412	13	131	13124	250	203	453
24413	13	131	13118	0	0	0
24414	13	131	13110	0	0	0
24415	13	131	13113	0	0	0
24419	13	131	13110	170	162	332
24420	13	135	13501	201	144	345
24422	13	131	13123	0	0	0
24423	13	131	13127	528	528	1056
24424	13	131	13124	171	203	374
24425	13	131	13132	0	0	0
24426	13	131	13110	329	264	593
24427	13	131	13118	595	610	1205
24428	13	131	13112	143	112	255
24429	13	131	13110	0	0	0
24430	13	134	13404	21	0	21
24431	13	131	13110	281	256	537
24432	13	131	13115	0	0	0
24433	13	131	13129	0	0	0
24434	13	131	13130	0	0	0
24436	13	131	13130	0	0	0
24437	13	131	13120	0	0	0
24438	13	132	13201	350	388	738
24439	13	131	13105	0	0	0
24440	13	136	13601	0	104	104
24441	13	131	13114	0	0	0
24442	13	132	13201	118	51	169
24443	13	132	13201	508	568	1076
24444	13	134	13401	237	97	334
24445	13	131	13112	286	259	545
24446	13	136	13601	324	69	393
24447	13	131	13110	0	0	0
24448	13	131	13110	215	196	411
24450	13	131	13105	0	0	0
24453	13	131	13123	0	0	0
24454	13	131	13127	0	1	1
24455	13	132	13201	159	158	317
24456	13	131	13126	0	0	0
24457	13	131	13108	0	0	0
24458	13	132	13201	0	0	0
24459	13	131	13111	109	112	221
24460	13	131	13119	0	0	0
24461	13	131	13119	18	12	30
24462	13	136	13601	43	53	96
24463	13	136	13601	0	0	0
24464	13	131	13123	412	296	708
24465	13	132	13201	0	0	0
24467	13	131	13119	0	0	0
24468	13	131	13110	0	0	0
24470	13	131	13104	0	0	0
24471	13	131	13128	0	0	0
24472	13	131	13110	0	0	0
24473	13	131	13114	243	316	559
24474	13	131	13101	0	0	0
24476	13	131	13110	0	0	0
24477	13	131	13106	0	0	0
24479	13	131	13123	0	0	0
24480	13	131	13110	0	0	0
24481	13	131	13109	0	0	0
24482	13	131	13128	1024	325	1349
24484	13	133	13301	85	35	120
24485	13	131	13115	0	0	0
24486	13	131	13115	388	400	788
24487	13	131	13114	16	1	17
24488	13	131	13110	0	0	0
24489	13	131	13116	120	126	246
24490	13	136	13605	0	0	0
24491	13	132	13201	233	206	439
24492	13	131	13110	0	0	0
24493	13	136	13605	0	0	0
24494	13	131	13114	92	44	136
24495	13	131	13120	0	0	0
24496	13	136	13605	135	117	252
24498	13	131	13128	280	291	571
24499	13	131	13118	42	43	85
24500	13	131	13130	0	0	0
24501	13	134	13402	0	0	0
24503	13	134	13401	34	20	54
24505	13	131	13104	0	0	0
24506	13	131	13114	0	41	41
24507	13	131	13123	0	0	0
24508	13	131	13112	192	186	378
24509	13	131	13103	0	0	0
24510	13	131	13119	29	26	55
24511	13	131	13132	0	0	0
24512	13	136	13602	0	0	0
24517	13	131	13120	0	0	0
24518	13	131	13106	0	0	0
24519	13	134	13401	0	0	0
24520	13	131	13125	492	472	964
24521	13	131	13102	0	0	0
24522	13	131	13119	0	0	0
24523	13	131	13127	0	0	0
24524	13	132	13201	0	0	0
24525	13	131	13129	0	0	0
24526	13	131	13123	0	0	0
24539	13	131	13129	0	0	0
24540	13	131	13102	0	0	0
24542	13	131	13130	0	0	0
24543	13	131	13101	0	0	0
24544	13	131	13114	0	0	0
24545	13	131	13114	0	0	0
24546	13	131	13106	0	0	0
24548	13	131	13106	0	0	0
24549	13	131	13106	0	0	0
24551	13	131	13106	0	0	0
24553	13	131	13125	0	0	0
24554	13	131	13101	0	0	0
24556	13	131	13101	0	0	0
24557	13	131	13101	0	0	0
24558	13	131	13101	421	422	843
24559	13	131	13130	0	0	0
24560	13	131	13130	0	0	0
24561	13	131	13130	0	0	0
24563	13	131	13111	0	0	0
24565	13	131	13109	0	0	0
24566	13	131	13105	0	0	0
24567	13	131	13109	0	0	0
24568	13	131	13109	0	0	0
24569	13	131	13109	0	0	0
24570	13	131	13116	0	0	0
24571	13	131	13105	0	0	0
24572	13	131	13131	0	0	0
24573	13	131	13131	0	0	0
24574	13	131	13129	0	0	0
24575	13	131	13129	0	0	0
24576	13	131	13129	0	0	0
24577	13	131	13123	0	0	0
24579	13	131	13110	0	0	0
24580	13	131	13110	0	0	0
24582	13	131	13110	0	0	0
24583	13	131	13122	0	0	0
24584	13	131	13122	0	0	0
24585	13	131	13102	0	0	0
24587	13	131	13124	0	0	0
24590	13	132	13201	0	0	0
24593	13	131	13122	0	0	0
24594	13	131	13119	0	0	0
24596	13	131	13119	0	0	0
24597	13	131	13119	0	0	0
24599	13	131	13110	290	291	581
24601	13	131	13110	23	30	53
24602	13	131	13119	0	0	0
24603	13	131	13101	0	0	0
24605	13	131	13126	0	0	0
24607	13	131	13104	49	40	89
24608	13	131	13106	0	0	0
24609	13	131	13106	0	0	0
24610	13	131	13131	0	0	0
24611	13	131	13110	0	0	0
24612	13	131	13128	54	48	102
24613	13	131	13110	0	0	0
24615	13	131	13109	0	0	0
24616	13	133	13301	0	0	0
24617	13	135	13501	33	19	52
24618	13	131	13109	0	0	0
24621	13	131	13108	0	0	0
24622	13	131	13101	815	681	1496
24623	13	131	13128	944	1068	2012
24624	13	131	13115	964	931	1895
24625	13	131	13130	340	332	672
24626	13	131	13119	707	954	1661
24627	13	131	13113	160	144	304
24629	13	131	13110	0	0	0
24630	13	131	13114	0	0	0
24632	13	131	13132	0	0	0
24633	13	131	13114	0	0	0
24634	13	131	13108	0	0	0
24635	13	131	13113	0	0	0
24636	13	131	13113	0	0	0
24637	13	131	13113	0	0	0
24638	13	131	13101	258	203	461
24639	13	131	13101	0	0	0
24640	13	131	13114	0	0	0
24641	13	136	13601	0	0	0
24642	13	131	13132	431	467	898
24643	13	131	13114	0	0	0
24644	13	131	13120	0	0	0
24646	13	131	13118	0	0	0
24647	13	131	13108	60	28	88
24648	13	132	13201	515	525	1040
24649	13	131	13110	52	45	97
24650	13	131	13109	0	0	0
24651	13	132	13201	0	0	0
24652	13	132	13202	221	161	382
24653	13	131	13120	0	0	0
24654	13	134	13401	96	64	160
24655	13	134	13404	0	0	0
24656	13	136	13601	0	0	0
24657	13	131	13105	161	186	347
24663	13	131	13126	0	0	0
24664	13	131	13112	0	0	0
24666	13	131	13114	300	247	547
24667	13	131	13105	0	0	0
24668	13	131	13101	0	0	0
24670	13	131	13119	257	384	641
