Total;Mujeres;Hombres;Region;Comuna;Jornada
281;249;32;4;4301;1
303;253;50;7;7301;1
241;208;33;4;4101;1
426;360;66;7;7101;1
125;97;28;1;1101;1
223;187;36;8;8301;1
425;353;72;10;10101;1
267;229;38;10;10301;1
778;653;125;13;13201;1
619;497;122;8;8101;1
176;151;25;3;3101;1
249;223;26;16;16101;1
516;424;92;13;13101;1
94;76;18;12;12101;1
297;259;38;13;13106;1
67;56;11;2;2101;2
133;103;30;5;5109;2
176;140;36;7;7301;2
154;121;33;7;7101;2
67;59;8;4;4101;2
148;112;36;10;10301;2
470;386;84;13;13201;2
379;291;88;13;13101;2
94;70;24;12;12101;2
237;192;45;13;13106;2
3;3;;13;13101;1
96;96;;16;16101;1
89;87;2;14;14101;1
438;432;6;13;13201;1
168;168;;5;5109;1
99;97;2;1;1101;1
383;374;9;13;13101;1
122;121;1;9;9101;1
14;14;;5;5109;2
241;238;3;13;13201;2
59;52;7;2;2101;1
70;56;14;9;9101;1
60;55;5;13;13201;1
35;28;7;8;8101;1
29;28;1;3;3101;1
39;31;8;13;13201;2
60;52;8;8;8101;1
76;56;20;14;14101;1
87;73;14;1;1101;1
80;57;23;13;13201;1
75;57;18;9;9101;1
71;50;21;14;14101;2
24;21;3;13;13201;1
54;29;25;14;14101;1
31;18;13;12;12101;1
88;60;28;13;13101;1
43;24;19;12;12101;2
80;66;14;2;2101;1
97;80;17;13;13201;1
74;62;12;10;10101;1
80;64;16;10;10301;1
57;44;13;1;1101;1
94;76;18;13;13101;1
108;84;24;9;9101;1
75;55;20;14;14101;1
110;102;8;16;16101;1
114;93;21;8;8101;1
98;85;13;9;9101;1
87;82;5;6;6101;1
74;61;13;2;2101;1
130;111;19;7;7101;1
65;56;9;5;5109;1
124;109;15;7;7301;1
117;99;18;8;8301;1
97;82;15;10;10301;1
78;54;24;1;1101;1
97;85;12;13;13101;1
127;106;21;13;13201;1
16;15;1;12;12101;1
41;38;3;16;16101;1
26;25;1;14;14101;1
111;109;2;8;8101;1
56;54;2;6;6101;1
1;1;;1;1101;1
58;55;3;10;10301;1
81;78;3;10;10101;1
67;62;5;13;13201;1
81;72;9;9;9101;1
33;32;1;16;16101;2
1;1;;14;14101;2
68;62;6;7;7301;2
46;42;4;7;7101;2
66;59;7;10;10301;2
81;77;4;13;13201;2
59;51;8;12;12101;2
69;26;43;10;10101;1
53;17;36;10;10101;2
1;1;;13;13101;1
80;71;9;16;16101;1
89;73;16;9;9101;1
1;;1;8;8101;1
96;56;40;9;9101;1
110;78;32;5;5109;1
109;72;37;10;10101;1
77;55;22;10;10301;1
269;184;85;13;13106;1
1;1;;2;2101;1
100;76;24;4;4101;1
60;47;13;7;7101;1
52;43;9;5;5109;1
95;73;22;13;13101;1
82;62;20;9;9101;1
68;47;21;14;14101;1
52;37;15;15;15101;2
102;71;31;1;1101;2
81;57;24;13;13101;2
80;61;19;13;13201;2
159;102;57;6;6101;1
72;32;40;10;10301;2
25;6;19;5;5109;1
46;11;35;7;7101;1
40;8;32;4;4101;1
95;20;75;9;9101;1
57;13;44;6;6101;2
56;14;42;5;5109;2
63;14;49;12;12101;2
89;25;64;10;10101;2
126;33;93;4;4301;2
53;3;50;10;10301;2
84;12;72;8;8101;2
92;5;87;9;9101;2
28;12;16;3;3101;1
124;38;86;13;13101;1
11;5;6;9;9201;1
14;10;4;9;9101;1
71;51;20;9;9201;2
59;33;26;9;9101;2
11;8;3;9;9101;1
7;6;1;9;9101;2
9;7;2;9;9101;1
15;12;3;9;9101;2
11;;11;9;9101;1
53;1;52;9;9101;2
26;16;10;9;9201;1
23;9;14;9;9101;1
11;5;6;9;9101;2
61;28;33;9;9201;2
95;94;1;9;9101;1
63;63;;9;9201;1
88;88;;9;9201;2
60;60;;9;9101;2
17;12;5;9;9201;1
11;11;;9;9201;2
5;1;4;9;9101;1
11;2;9;9;9101;2
29;4;25;9;9101;1
13;2;11;9;9201;1
56;7;49;9;9101;2
65;12;53;9;9201;2
1;;1;9;9201;1
5;;5;9;9101;2
18;4;14;9;9201;2
25;22;3;9;9201;1
30;25;5;9;9101;1
45;34;11;9;9201;2
56;46;10;9;9101;2
10;8;2;9;9201;1
151;127;24;9;9201;2
10;7;3;7;7401;1
7;3;4;7;7101;1
25;7;18;7;7101;2
80;80;;7;7401;1
69;69;;7;7101;1
70;70;;7;7101;2
39;23;16;7;7101;2
14;4;10;7;7101;1
43;3;40;7;7101;2
92;76;16;7;7401;1
89;67;22;7;7101;1
69;62;7;7;7101;2
8;7;1;7;7101;1
32;24;8;7;7101;2
28;17;11;8;8301;1
25;15;10;5;5601;1
10;6;4;5;5601;2
1;1;;5;5101;2
63;53;10;11;11101;1
66;40;26;11;11101;2
1;;1;5;5101;2
51;5;46;8;8301;1
40;4;36;5;5601;2
10;1;9;11;11101;2
17;13;4;11;11101;1
35;32;3;8;8301;1
94;93;1;11;11101;1
35;34;1;5;5601;2
54;48;6;11;11101;2
4;4;;11;11101;1
3;3;;6;6101;1
1;1;;7;7101;1
2;2;;8;8301;5
6;6;;9;9101;1
1;1;;9;9101;5
1;1;;11;11101;2
85;85;;6;6301;1
92;92;;8;8301;1
222;221;1;9;9101;1
160;160;;7;7101;1
137;137;;11;11101;1
103;103;;14;14101;1
134;134;;6;6101;1
51;51;;5;5601;1
50;50;;6;6301;2
63;62;1;11;11101;2
162;128;34;9;9101;1
26;24;2;8;8301;1
29;26;3;5;5501;1
68;60;8;5;5601;1
75;60;15;8;8301;2
43;34;9;9;9101;2
68;48;20;5;5601;2
46;35;11;5;5501;2
1;1;;9;9101;5
2;2;;5;5101;2
1;1;;6;6101;1
16;11;5;6;6301;1
15;14;1;9;9101;1
13;10;3;5;5601;1
10;8;2;5;5501;1
28;20;8;11;11101;1
7;5;2;6;6101;1
12;4;8;6;6301;2
9;7;2;14;14101;2
13;1;12;5;5601;2
25;15;10;11;11101;1
4;3;1;8;8301;2
25;10;15;5;5601;2
17;13;4;11;11101;1
51;27;24;6;6101;2
31;20;11;14;14101;2
40;33;7;4;4201;2
54;44;10;4;4201;2
26;15;11;4;4201;2
13;6;7;4;4201;2
34;21;13;2;2101;2
33;22;11;2;2101;1
4;3;1;2;2101;2
2;;2;2;2101;2
8;2;6;2;2101;1
8;3;5;2;2101;2
6;5;1;2;2101;1
11;11;;2;2101;2
10;9;1;13;13123;2
79;67;12;13;13123;1
31;21;10;13;13123;2
19;14;5;5;5501;4
4;2;2;5;5501;5
18;13;5;5;5501;4
149;91;58;5;5501;4
70;46;24;5;5501;4
5;5;;5;5501;4
28;22;6;5;5501;4
16;9;7;5;5501;4
22;22;;5;5701;5
78;77;1;5;5501;5
26;26;;5;5501;4
84;47;37;5;5701;5
16;4;12;5;5501;5
17;11;6;5;5701;2
46;35;11;5;5501;4
110;94;16;5;5501;4
4;;4;5;5701;5
11;1;10;5;5501;5
37;31;6;5;5501;5
30;;30;5;5501;5
2;1;1;5;5701;5
6;1;5;5;5501;5
10;3;7;5;5501;4
38;32;6;5;5501;4
5;5;;5;5501;5
54;38;16;7;7102;2
36;27;9;7;7102;2
1;1;;3;3301;2
3;3;;10;10301;2
117;117;;3;3301;2
122;103;19;3;3301;2
6;5;1;3;3101;2
4;1;3;3;3301;2
5;3;2;3;3301;2
1;;1;10;10301;2
54;43;11;3;3301;2
10;9;1;9;9119;2
23;19;4;9;9120;2
14;12;2;14;14202;1
9;9;;9;9119;2
24;24;;14;14202;1
16;16;;9;9116;1
47;47;;9;9115;1
37;37;;9;9119;2
53;53;;14;14103;2
43;43;;9;9109;2
120;120;;9;9120;2
20;18;2;9;9109;2
21;17;4;9;9119;2
78;60;18;9;9120;2
16;8;8;14;14103;2
36;16;20;9;9120;2
19;13;6;13;13101;2
82;54;28;10;10301;1
8;6;2;10;10301;2
93;93;;10;10301;1
37;37;;10;10301;2
14;1;13;10;10301;2
105;2;103;10;10301;1
86;1;85;10;10301;2
23;1;22;10;10301;2
129;113;16;10;10301;1
105;83;22;10;10301;2
7;1;6;10;10301;1
5;;5;10;10301;2
4;;4;10;10301;2
26;25;1;10;10301;1
18;17;1;10;10301;2
12;4;8;10;10301;1
18;6;12;10;10301;2
32;29;3;10;10301;1
29;16;13;7;7101;1
62;44;18;7;7401;1
71;47;24;7;7101;2
72;53;19;7;7201;2
128;77;51;7;7401;2
1;;1;7;7101;1
1;;1;7;7401;2
58;7;51;7;7401;1
54;5;49;7;7101;1
31;3;28;7;7401;2
43;6;37;7;7201;2
2;;2;7;7101;2
1;1;;7;7201;2
5;4;1;7;7401;1
9;8;1;7;7101;2
11;9;2;7;7201;2
86;63;23;7;7401;2
34;17;17;7;7201;1
74;39;35;7;7401;1
41;21;20;7;7101;1
51;23;28;7;7201;2
80;36;44;7;7401;2
14;4;10;7;7101;2
47;17;30;7;7101;1
71;27;44;7;7401;1
105;50;55;7;7401;2
85;31;54;7;7201;2
1;1;;7;7201;2
1;;1;7;7401;2
3;;3;7;7401;1
48;1;47;7;7401;2
60;6;54;7;7101;2
265;228;37;7;7401;1
197;185;12;7;7201;1
222;185;37;7;7101;1
23;3;20;7;7401;1
19;1;18;7;7401;2
22;4;18;7;7101;2
38;1;37;7;7101;2
30;;30;7;7101;2
35;12;23;7;7101;1
79;34;45;7;7401;1
59;10;49;7;7101;2
65;10;55;7;7201;2
90;16;74;7;7401;2
86;74;12;7;7101;1
72;65;7;7;7201;1
135;121;14;7;7401;1
108;108;;7;7201;1
228;228;;7;7401;1
125;125;;7;7101;1
103;103;;7;7201;2
125;125;;7;7401;2
100;100;;7;7101;2
25;18;7;7;7101;1
49;37;12;7;7401;2
33;;33;7;7401;1
51;2;49;7;7101;1
46;3;43;7;7401;2
68;2;66;7;7101;2
111;81;30;7;7101;1
116;107;9;7;7401;1
31;26;5;7;7201;1
118;96;22;7;7101;2
80;61;19;7;7401;2
69;58;11;7;7201;2
2;2;;7;7401;1
1;1;;7;7101;1
1;;1;7;7201;1
10;9;1;7;7401;1
2;1;1;7;7201;2
2;1;1;7;7401;2
10;5;5;7;7401;1
29;14;15;7;7101;1
1;;1;7;7101;1
3;3;;7;7401;2
1;1;;7;7101;2
2;2;;7;7201;2
32;5;27;7;7101;1
6;2;4;7;7401;1
53;8;45;7;7101;2
53;9;44;7;7401;2
92;58;34;13;13101;4
8;6;2;13;13119;1
30;18;12;13;13101;1
23;12;11;13;13101;3
23;10;13;13;13119;2
119;65;54;13;13101;2
41;3;38;13;13101;2
143;67;76;13;13101;1
15;10;5;13;13119;1
124;59;65;13;13101;2
10;5;5;13;13119;2
37;25;12;13;13101;4
25;11;14;13;13101;2
76;51;25;13;13101;4
22;16;6;13;13101;3
94;54;40;13;13101;2
11;10;1;13;13119;2
49;12;37;13;13101;1
36;10;26;13;13101;2
26;15;11;13;13101;1
13;4;9;13;13101;2
13;10;3;13;13101;2
24;18;6;13;13101;1
8;8;;13;13119;1
34;23;11;13;13101;2
10;9;1;13;13119;2
25;1;24;13;13101;1
101;4;97;13;13101;2
84;17;67;13;13101;1
66;8;58;13;13101;2
40;26;14;13;13101;1
11;8;3;13;13119;1
74;28;46;13;13101;2
20;6;14;13;13119;2
17;3;14;13;13101;1
58;;58;13;13101;2
63;61;2;13;13101;1
8;8;;13;13119;1
76;76;;13;13101;2
1;1;;13;13119;2
12;1;11;13;13101;1
58;2;56;13;13101;2
186;186;;13;13101;1
43;43;;13;13119;1
142;142;;13;13101;3
122;122;;13;13101;2
23;23;;13;13119;2
205;173;32;13;13101;1
37;32;5;13;13119;1
47;43;4;13;13101;3
301;232;69;13;13101;2
45;41;4;13;13119;2
90;81;9;13;13101;1
67;67;;13;13101;3
66;56;10;13;13101;2
47;31;16;13;13101;4
13;11;2;13;13101;1
61;37;24;13;13101;2
61;33;28;13;13101;1
15;10;5;13;13101;2
25;15;10;13;13101;1
39;15;24;13;13101;2
41;13;28;13;13101;1
82;27;55;13;13101;1
23;17;6;13;13101;1
117;82;35;13;13101;2
6;5;1;13;13101;2
15;3;12;13;13101;1
94;16;78;13;13101;2
1;;1;13;13101;2
8;1;7;13;13101;1
60;6;54;13;13101;2
14;8;6;13;13101;1
49;21;28;13;13101;2
1;1;;13;13101;1
71;47;24;13;13101;2
45;29;16;13;13101;1
165;78;87;13;13101;2
4;;4;13;13101;1
54;1;53;13;13101;2
1;;1;13;13101;1
102;10;92;13;13101;2
8;4;4;13;13101;1
20;5;15;13;13101;2
22;22;;13;13101;1
55;55;;13;13101;2
20;2;18;13;13101;1
98;1;97;13;13101;2
120;94;26;13;13101;1
176;130;46;13;13101;2
57;32;25;13;13101;1
131;65;66;13;13101;2
13;11;2;13;13101;1
2;2;;13;13101;2
68;22;46;13;13101;2
3;1;2;13;13101;1
17;5;12;13;13101;2
15;14;1;13;13101;1
47;36;11;13;13101;2
8;4;4;13;13101;1
1;;1;13;13101;2
17;14;3;13;13101;1
22;18;4;13;13101;2
8;7;1;13;13101;1
57;49;8;13;13101;2
15;7;8;13;13101;2
19;7;12;5;5501;2
34;28;6;5;5501;1
35;27;8;5;5501;2
18;14;4;5;5501;1
9;6;3;5;5501;2
38;37;1;5;5501;1
86;85;1;5;5501;1
43;42;1;5;5501;2
191;191;;5;5501;1
64;62;2;5;5501;2
1;1;;5;5501;2
9;8;1;5;5501;1
81;57;24;13;13101;1
212;111;101;13;13101;2
100;59;41;13;13101;1
174;86;88;13;13101;2
106;90;16;13;13101;1
252;203;49;13;13101;2
93;69;24;13;13101;1
274;184;90;13;13101;2
38;17;21;13;13101;2
68;39;29;13;13101;1
143;82;61;13;13101;2
2;1;1;13;13101;1
9;;9;13;13101;2
38;12;26;13;13101;1
259;70;189;13;13101;2
41;28;13;13;13101;1
72;37;35;13;13101;2
7;4;3;13;13101;1
6;3;3;13;13101;2
1;1;;13;13101;1
5;4;1;13;13301;2
20;2;18;5;5301;2
20;5;15;13;13301;2
5;;5;5;5701;2
39;39;;5;5301;2
112;112;;13;13301;2
10;10;;5;5701;2
43;;43;5;5301;2
8;;8;5;5701;2
13;;13;13;13301;2
15;15;;5;5301;2
51;47;4;13;13301;2
28;1;27;5;5301;2
10;;10;13;13301;2
5;3;2;13;13301;2
21;12;9;5;5301;2
7;4;3;5;5701;2
131;87;44;3;3101;1
173;102;71;5;5101;1
134;66;68;9;9101;1
246;139;107;4;4101;1
190;93;97;13;13118;1
332;195;137;13;13101;1
245;63;182;13;13114;1
82;52;30;10;10301;1
98;58;40;1;1101;1
106;72;34;2;2201;1
1;1;;2;2201;1
167;93;74;7;7101;1
153;83;70;13;13119;1
179;95;84;13;13201;1
122;83;39;2;2101;1
10;3;7;6;6101;1
30;17;13;8;8301;1
210;141;69;6;6101;1
79;45;34;10;10101;1
41;17;24;13;13120;1
266;147;119;8;8110;1
76;45;31;15;15101;1
65;41;24;12;12101;1
88;43;45;14;14101;1
124;66;58;7;7301;1
16;7;9;16;16101;1
187;123;64;16;16101;1
20;12;8;9;9101;2
46;23;23;9;9101;2
22;5;17;5;5101;2
124;63;61;5;5101;2
55;33;22;3;3101;2
6;3;3;3;3101;2
32;19;13;4;4101;2
96;51;45;13;13114;2
60;17;43;13;13114;2
120;74;46;13;13101;2
43;26;17;10;10301;2
5;4;1;10;10301;2
82;37;45;4;4101;2
32;13;19;13;13118;2
55;27;28;1;1101;2
9;4;5;1;1101;2
59;30;29;13;13118;2
398;231;167;13;13101;2
28;12;16;13;13119;2
11;5;6;13;13201;2
253;137;116;13;13201;2
73;40;33;7;7101;2
23;6;17;7;7101;2
151;87;64;13;13119;2
34;23;11;2;2101;2
12;8;4;6;6101;2
141;92;49;6;6101;2
44;24;20;2;2101;2
58;34;24;8;8301;2
10;6;4;8;8301;2
1;;1;11;11101;2
59;36;23;11;11101;2
27;11;16;10;10101;2
53;23;30;10;10101;2
97;50;47;13;13120;2
64;31;33;12;12101;2
36;18;18;8;8110;2
138;72;66;8;8110;2
26;11;15;15;15101;2
20;9;11;12;12101;2
83;50;33;15;15101;2
77;47;30;14;14101;2
114;72;42;7;7301;2
91;57;34;16;16101;2
1;;1;13;13114;2
2;2;;5;5101;2
1;1;;12;12101;2
2;1;1;13;13101;2
1;1;;13;13119;2
1;;1;9;9101;1
1;;1;4;4101;1
4;3;1;13;13101;2
1;;1;9;9101;2
1;;1;13;13114;2
1;;1;16;16101;2
1;;1;6;6101;2
77;5;72;3;3101;1
106;7;99;9;9101;1
188;19;169;13;13101;1
87;4;83;7;7101;1
97;10;87;4;4101;1
62;6;56;13;13114;1
217;22;195;13;13118;1
174;14;160;13;13119;1
59;3;56;10;10301;1
86;7;79;13;13128;1
133;11;122;13;13201;1
150;14;136;6;6101;1
62;7;55;2;2101;1
36;2;34;1;1101;1
138;10;128;5;5101;1
83;8;75;10;10101;1
41;6;35;13;13120;1
112;8;104;8;8110;1
83;6;77;14;14101;1
62;9;53;15;15101;1
4;;4;12;12101;1
119;11;108;16;16101;1
63;6;57;7;7301;1
7;4;3;3;3101;2
39;3;36;9;9101;2
219;24;195;13;13101;2
21;5;16;13;13114;2
57;9;48;13;13101;2
45;2;43;7;7101;2
47;5;42;4;4101;2
112;13;99;13;13118;2
14;1;13;13;13114;2
106;11;95;13;13119;2
60;8;52;13;13128;2
9;2;7;13;13201;2
104;15;89;13;13201;2
57;6;51;6;6101;2
18;1;17;1;1101;2
13;;13;1;1101;2
65;3;62;8;8301;2
65;4;61;5;5101;2
14;;14;2;2101;2
55;6;49;11;11101;2
7;2;5;13;13120;2
11;;11;13;13120;2
38;6;32;10;10101;2
50;4;46;14;14101;2
5;1;4;8;8110;2
54;3;51;12;12101;2
49;2;47;15;15101;2
40;7;33;16;16101;2
35;4;31;7;7301;2
72;3;69;9;9101;1
179;10;169;13;13118;1
104;3;101;13;13128;1
69;9;60;2;2201;1
56;2;54;13;13119;1
29;;29;10;10301;1
92;3;89;13;13201;1
149;5;144;8;8301;1
27;2;25;1;1101;1
130;3;127;6;6101;1
101;3;98;2;2101;1
121;12;109;5;5101;1
214;10;204;8;8110;1
47;3;44;15;15101;1
21;2;19;14;14101;1
7;;7;12;12101;1
71;5;66;16;16101;1
32;;32;7;7301;1
55;1;54;9;9101;2
111;6;105;13;13118;2
80;6;74;2;2201;2
69;2;67;13;13119;2
161;7;154;13;13128;2
127;2;125;13;13201;2
89;2;87;2;2101;2
126;7;119;6;6101;2
78;1;77;5;5101;2
92;2;90;8;8301;2
65;4;61;15;15101;2
108;2;106;8;8110;2
66;;66;16;16101;2
28;;28;7;7301;2
6;3;3;13;13118;1
68;1;67;13;13118;1
23;1;22;16;16101;1
84;1;83;13;13118;2
103;51;52;13;13101;1
58;37;21;5;5101;1
5;4;1;13;13101;2
114;50;64;13;13101;2
92;59;33;15;15101;2
43;26;17;7;7101;1
112;60;52;13;13101;1
39;28;11;4;4101;1
65;41;24;13;13119;1
92;62;30;13;13201;1
45;32;13;5;5101;1
74;54;20;6;6101;1
43;36;7;7;7301;1
56;33;23;8;8110;1
29;15;14;13;13101;2
180;106;74;13;13101;2
8;6;2;13;13120;2
35;29;6;7;7101;2
41;29;12;13;13119;2
35;21;14;10;10301;2
82;53;29;13;13201;2
50;30;20;6;6101;2
2;1;1;4;4101;2
22;14;8;1;1101;2
5;3;2;1;1101;2
7;5;2;5;5101;2
7;5;2;8;8301;2
18;12;6;5;5101;2
38;24;14;11;11101;2
10;6;4;13;13120;2
3;3;;12;12101;2
54;36;18;14;14101;2
4;4;;12;12101;2
46;34;12;16;16101;2
25;18;7;8;8110;2
1;1;;8;8110;2
8;3;5;13;13119;1
4;;4;13;13128;2
13;1;12;13;13119;2
1;1;;5;5101;2
1;1;;9;9101;1
36;10;26;13;13114;1
27;12;15;5;5101;1
2;;2;12;12101;1
50;11;39;9;9101;1
62;28;34;4;4101;1
20;9;11;13;13114;1
20;10;10;13;13119;1
64;25;39;13;13201;1
38;14;24;1;1101;1
39;19;20;10;10301;1
41;17;24;5;5101;1
36;17;19;6;6101;1
37;14;23;13;13120;1
1;;1;8;8110;1
31;13;18;12;12101;1
37;16;21;15;15101;1
33;12;21;7;7301;1
37;12;25;13;13201;2
5;2;3;5;5101;2
64;2;62;9;9101;1
51;10;41;7;7101;1
90;17;73;13;13201;1
53;8;45;13;13128;1
27;3;24;10;10301;1
78;12;66;4;4101;1
69;9;60;8;8301;1
104;28;76;5;5101;1
76;15;61;6;6101;1
25;3;22;1;1101;1
35;7;28;15;15101;1
58;6;52;14;14101;1
26;11;15;12;12101;1
47;7;40;16;16101;1
48;6;42;7;7301;1
57;6;51;8;8110;1
32;3;29;9;9101;2
57;9;48;7;7101;2
45;8;37;11;11101;2
99;17;82;13;13201;2
20;4;16;10;10301;2
86;15;71;13;13128;2
48;7;41;6;6101;2
68;7;61;4;4101;2
58;8;50;5;5101;2
51;7;44;1;1101;2
92;12;80;15;15101;2
54;3;51;14;14101;2
30;8;22;12;12101;2
29;3;26;16;16101;2
41;6;35;7;7301;2
51;9;42;8;8110;2
39;2;37;13;13201;1
32;;32;13;13119;1
75;2;73;6;6101;1
40;2;38;14;14101;1
39;;39;8;8110;1
47;1;46;16;16101;1
50;1;49;13;13201;2
61;;61;13;13119;2
65;2;63;6;6101;2
59;1;58;14;14101;2
20;;20;8;8110;2
35;2;33;16;16101;2
52;3;49;13;13128;1
144;4;140;13;13118;1
151;2;149;8;8301;1
120;1;119;9;9101;1
85;3;82;10;10101;1
223;6;217;5;5101;1
97;;97;8;8110;1
147;5;142;16;16101;1
98;2;96;13;13128;2
97;2;95;13;13118;2
118;4;114;8;8301;2
110;1;109;9;9101;2
86;2;84;10;10101;2
122;6;116;5;5101;2
80;2;78;8;8110;2
106;6;100;16;16101;2
58;2;56;10;10301;1
114;8;106;13;13118;1
80;1;79;7;7101;1
22;;22;14;14101;1
35;3;32;13;13128;1
17;;17;13;13120;1
21;1;20;12;12101;1
55;3;52;10;10101;1
43;;43;1;1101;2
36;2;34;13;13118;2
48;1;47;10;10301;2
69;1;68;7;7101;2
94;2;92;13;13128;2
30;2;28;13;13120;2
58;3;55;10;10101;2
45;1;44;12;12101;2
82;3;79;5;5101;1
10;1;9;1;1101;1
101;7;94;13;13118;1
13;1;12;8;8301;1
22;;22;13;13128;1
39;1;38;8;8110;1
68;3;65;13;13118;2
10;;10;1;1101;2
49;2;47;15;15101;2
71;3;68;13;13128;2
30;;30;8;8110;2
45;;45;13;13128;1
84;2;82;13;13128;2
62;1;61;8;8110;2
297;144;153;5;5101;1
133;87;46;6;6101;1
90;58;32;10;10301;1
241;126;115;4;4101;1
111;52;59;3;3101;1
254;156;98;13;13201;1
405;185;220;13;13114;1
154;88;66;7;7101;1
158;94;64;9;9101;1
381;194;187;13;13119;1
97;54;43;1;1101;1
157;94;63;15;15101;1
110;63;47;8;8301;1
147;84;63;2;2101;1
161;93;68;2;2201;1
163;74;89;14;14101;1
65;36;29;11;11101;1
101;51;50;12;12101;1
226;133;93;16;16101;1
228;123;105;8;8110;1
115;62;53;7;7301;1
121;65;56;10;10101;1
40;24;16;6;6101;2
82;29;53;5;5101;2
38;19;19;10;10301;2
56;23;33;4;4101;2
184;86;98;13;13114;2
96;45;51;13;13201;2
96;44;52;9;9101;2
3;;3;3;3101;2
121;58;63;13;13119;2
83;42;41;1;1101;2
71;34;37;15;15101;2
66;40;26;2;2101;2
13;7;6;11;11101;2
69;35;34;12;12101;2
71;30;41;8;8110;2
52;34;18;16;16101;2
50;25;25;10;10101;2
9;6;3;13;13119;2
28;19;9;9;9101;1
62;36;26;13;13114;1
19;12;7;10;10301;1
51;28;23;5;5101;1
38;25;13;14;14101;1
76;47;29;8;8110;1
26;19;7;16;16101;1
1;1;;10;10301;1
4;2;2;13;13114;1
2;;2;9;9101;1
8;5;3;5;5101;1
2;2;;14;14101;1
2;;2;8;8110;1
149;114;35;13;13101;1
76;62;14;10;10301;1
18;18;;8;8110;1
93;78;15;10;10101;1
108;83;25;13;13101;2
18;2;16;9;9101;1
38;12;26;13;13118;1
44;11;33;4;4101;1
17;5;12;10;10301;1
25;14;11;13;13201;1
13;3;10;1;1101;1
40;16;24;7;7101;1
66;26;40;13;13128;1
17;9;8;2;2201;1
119;53;66;6;6101;1
13;4;9;13;13120;1
44;22;22;8;8110;1
36;12;24;12;12101;1
23;6;17;7;7301;1
25;12;13;16;16101;1
41;9;32;4;4101;2
70;18;52;13;13118;2
126;29;97;13;13201;2
17;8;9;7;7101;2
138;31;107;13;13128;2
84;28;56;6;6101;2
21;9;12;11;11101;2
71;24;47;13;13120;2
36;13;23;8;8110;2
39;9;30;12;12101;2
25;11;14;7;7301;2
127;4;123;13;13118;1
41;1;40;10;10301;1
21;3;18;13;13128;1
94;2;92;13;13119;1
64;5;59;13;13201;1
125;5;120;7;7101;1
37;;37;1;1101;1
85;4;81;2;2101;1
165;;165;8;8301;1
139;6;133;6;6101;1
286;11;275;5;5101;1
78;3;75;10;10101;1
58;1;57;14;14101;1
175;3;172;8;8110;1
32;1;31;12;12101;1
108;2;106;16;16101;1
71;2;69;7;7301;1
82;1;81;13;13118;2
68;6;62;2;2201;2
118;2;116;13;13201;2
33;4;29;13;13128;2
89;2;87;7;7101;2
152;1;151;13;13119;2
57;;57;10;10301;2
113;2;111;8;8301;2
100;8;92;2;2101;2
159;5;154;5;5101;2
49;;49;1;1101;2
134;1;133;6;6101;2
75;3;72;10;10101;2
142;1;141;8;8110;2
96;1;95;12;12101;2
69;1;68;7;7301;2
46;;46;16;16101;2
14;;14;13;13201;1
20;;20;13;13201;2
339;8;331;4;4101;1
119;4;115;3;3101;1
115;1;114;7;7101;1
148;7;141;2;2201;1
129;6;123;2;2101;1
207;4;203;13;13128;1
144;5;139;4;4101;2
76;2;74;7;7101;2
3;;3;2;2201;2
122;7;115;2;2101;2
163;;163;13;13128;2
132;5;127;6;6101;1
274;10;264;5;5101;1
126;2;124;4;4101;1
265;7;258;13;13118;1
105;2;103;10;10301;1
118;;118;13;13201;1
82;;82;1;1101;1
215;6;209;7;7101;1
186;5;181;9;9101;1
172;4;168;13;13119;1
52;4;48;3;3101;1
117;2;115;14;14101;1
117;3;114;15;15101;1
154;1;153;8;8301;1
128;3;125;13;13128;1
46;4;42;11;11101;1
175;4;171;16;16101;1
39;1;38;12;12101;1
190;4;186;8;8110;1
150;8;142;10;10101;1
122;1;121;7;7301;1
89;1;88;5;5101;2
93;1;92;6;6101;2
69;3;66;10;10301;2
156;3;153;4;4101;2
207;6;201;13;13119;2
154;5;149;13;13201;2
116;1;115;7;7101;2
53;;53;3;3101;2
141;1;140;9;9101;2
65;;65;1;1101;2
136;1;135;15;15101;2
72;1;71;8;8301;2
110;2;108;13;13128;2
56;5;51;11;11101;2
70;1;69;16;16101;2
68;;68;12;12101;2
129;3;126;8;8110;2
96;;96;7;7301;2
79;2;77;10;10101;2
57;;57;13;13118;1
59;;59;13;13118;2
1;;1;3;3101;2
1;;1;5;5101;1
27;15;12;6;6101;1
60;34;26;3;3101;1
3;2;1;6;6101;1
33;14;19;10;10301;1
2;;2;1;1101;1
37;19;18;1;1101;1
101;51;50;13;13118;1
1;;1;13;13118;1
68;33;35;4;4101;1
61;28;33;7;7101;1
69;29;40;9;9101;1
62;27;35;13;13201;1
64;21;43;13;13119;1
19;4;15;15;15101;1
42;20;22;8;8301;1
41;23;18;14;14101;1
28;16;12;2;2201;1
125;60;65;5;5101;1
41;20;21;2;2101;1
47;26;21;13;13128;1
24;7;17;13;13120;1
74;36;38;8;8110;1
34;14;20;12;12101;1
90;37;53;10;10101;1
63;37;26;16;16101;1
29;16;13;7;7301;1
5;3;2;3;3101;2
13;4;9;1;1101;2
19;9;10;1;1101;2
36;17;19;4;4101;2
1;;1;13;13118;2
6;3;3;10;10301;2
8;3;5;10;10301;2
2;2;;13;13118;2
15;6;9;13;13118;2
